GUID,AnalysisError,Interferences,Ixx,iyy,Izz,MassEstimate,Battery_amps_to_max_amps_ratio_at_MFD,Battery_amps_to_max_amps_ratio_at_MxSpd,Distance_at_MxSpd__m_,Max_Flight_Distance__m_,Max_Hover_Time__s,Max_Lateral_Speed__m_s_,Max_uc_at_MFD,Motor_amps_to_max_amps_ratio_at_MFD,Motor_amps_to_max_amps_ratio_at_MxSpd,Motor_power_to_max_power_ratio_at_MFD,Motor_power_to_max_power_ratio_at_MxSpd,Power_at_MFD__W_,Power_at_MxSpd__W_,Speed_at_MFD__m_s_,ArmLength,BatteryOffset_X,BatteryOffset_z,SupportLength
3783f922-45dc-43be-b5d1-ae2cbd4d98f1,FALSE,0,19512.23242,19512.25797,38438.38178,0.464182066,0.201313064,0.201313064,1335.23376,1335.23376,200.389465,7,0.763272226,0.119545035,0.119545035,8.29E-02,8.29E-02,85.4879761,85.4879761,7,340.7377978,-0.841491884,-0.96543679,122.0649122
b8f09dbc-0f3e-4ade-adac-2880fa5e8e8b,FALSE,0,20261.41567,20261.41092,39833.18941,0.467835726,0.181741312,0.181741312,845.157288,845.157288,199.322235,4,0.710640967,0.107917219,0.107917219,7.49E-02,7.49E-02,71.9141617,71.9141617,4,345.1194356,-0.613774985,0.251512288,133.770013
465786a6-63a3-411c-9fa9-6fa965b9a21f,FALSE,0,24968.63511,24968.60586,49151.55282,0.477725877,0.189938247,0.189938247,1213.02588,1213.02588,196.489334,6,0.72848165,0.112791613,0.112791613,7.82E-02,7.82E-02,77.0193939,77.0193939,6,379.2336741,-1.255395994,0.726546553,143.2012219
89d55a53-31c2-485d-a0ba-2bff1988657c,FALSE,0,7299.635007,7299.646494,13749.83032,0.440695971,0.189259529,0.189259529,1217.37598,1217.37598,207.531113,6,0.726738811,0.112411134,0.112411134,7.80E-02,7.80E-02,76.5510178,76.5510178,6,210.2091317,1.434092273,0.233926954,149.1864146
5e91731c-81ea-45fe-80d1-ce955862921f,FALSE,0,11569.96798,11569.94278,22381.30121,0.450982992,0.189205259,0.189205259,1217.72522,1217.72522,204.341583,6,0.726406276,0.112365924,0.112365924,7.80E-02,7.80E-02,76.501152,76.501152,6,263.8495219,-1.319114855,0.595884143,140.8388518
93deb5db-1645-4a52-9633-711287c3dcb9,FALSE,0,21360.72188,21360.72261,41939.365,0.471571603,0.189781174,0.189781174,1214.02979,1214.02979,198.24263,6,0.727979243,0.112688459,0.112688459,7.82E-02,7.82E-02,76.9082413,76.9082413,6,352.4314136,-0.098463311,-0.4141189,142.9067643
3daa9ded-a06e-452c-b15d-cf2ae7fa0d1c,FALSE,0,25248.96533,25248.96842,49810.6608,0.476302009,0.189500943,0.189500943,1215.82507,1215.82507,196.892227,6,0.727196515,0.112527885,0.112527885,7.81E-02,7.81E-02,76.7100754,76.7100754,6,382.7260397,0.056471699,0.906153912,133.4396936
3dde6833-ba36-41bf-838b-ebb8351e6d3d,FALSE,0,20902.07822,20902.09593,41164.65247,0.467932458,0.181451723,0.181451723,846.506104,846.506104,199.294128,4,0.709682584,0.107751146,0.107751146,7.48E-02,7.48E-02,71.7008133,71.7008133,4,351.0048775,-0.583953136,-0.988776096,128.3104728
9e315ea1-8023-4cdf-aaf5-23dee5876fc4,FALSE,0,18949.78168,18949.78093,37322.00523,0.462924344,0.188651338,0.188651338,1221.30066,1221.30066,200.759476,6,0.724763632,0.112029806,0.112029806,7.77E-02,7.77E-02,76.1102524,76.1102524,6,336.2420082,-1.246463917,0.018880708,121.023066
54e1d3f9-650d-474b-9d24-cebffbf9d8c6,FALSE,0,7993.269589,7993.270799,15335.03985,0.439118299,0.188350901,0.188350901,1223.24866,1223.24866,208.029053,6,0.723849177,0.111841433,0.111841433,7.76E-02,7.76E-02,75.8992691,75.8992691,6,222.4682917,0.063873855,0.332590393,129.980906
e24c4d85-d248-48c8-9bc6-71c2109a2c69,FALSE,0,11423.00562,11423.00051,22255.31259,0.4470984,0.18174234,0.18174234,1056.44067,1056.44067,205.53447,5,0.706076384,0.107924841,0.107924841,7.49E-02,7.49E-02,71.4543381,71.4543381,5,264.7189926,-0.239670785,0.792767787,122.8658708
73fdbf46-f860-4f05-a990-5d2770657d31,FALSE,0,7982.274743,7982.273788,15380.76855,0.43754641,0.187958375,0.187958375,1225.80334,1225.80334,208.527557,6,0.72282958,0.111634992,0.111634992,7.74E-02,7.74E-02,75.6221161,75.6221161,6,223.3625124,-1.48974603,0.019958827,122.1657957
e9a561ad-1007-4bb0-81d4-5ec36ef32eb0,FALSE,0,9494.965016,9494.962904,18399.73498,0.442056109,0.188158348,0.188158348,1224.50049,1224.50049,207.103714,6,0.723287582,0.1117284,0.1117284,7.75E-02,7.75E-02,75.7628784,75.7628784,6,242.5058011,0.103184595,-0.428048415,122.8783106
5fdd4c51-bbaa-4299-9f21-8be1f685963c,FALSE,0,15139.98067,15139.98579,29639.48268,0.456758283,0.188819498,0.188819498,1220.21289,1220.21289,202.593384,6,0.72522217,0.112123564,0.112123564,7.78E-02,7.78E-02,76.2288589,76.2288589,6,301.5683924,0.656541824,0.219102063,128.5480695
fbf1e039-ee10-42fd-b365-f501332f4f2d,FALSE,0,11103.0114,11102.99748,21605.74772,0.446523564,0.188350111,0.188350111,1223.25378,1223.25378,205.712173,6,0.723893583,0.111852072,0.111852072,7.76E-02,7.76E-02,75.8979492,75.8979492,6,261.0297251,-0.486136117,0.95240794,124.0241873
0ec77ef9-34c8-44e8-9201-930f95ba8996,FALSE,0,10102.48059,10102.49364,19546.28022,0.445239582,0.188597456,0.188597456,1221.64966,1221.64966,206.110199,6,0.724702299,0.112017266,0.112017266,7.77E-02,7.77E-02,76.072258,76.072258,6,248.7043137,1.71860133,0.222852965,130.6963434
724ab748-f238-4054-a0e9-0e1af90eeb5d,FALSE,0,25548.64367,25548.68595,50463.88918,0.475645041,0.181670621,0.181670621,845.486145,845.486145,197.078674,4,0.709912717,0.107887052,0.107887052,7.48E-02,7.48E-02,71.8072891,71.8072891,4,385.7415417,1.518461845,0.812245943,127.5316199
1a7e7733-0a7a-49ef-b0de-837a220984f7,FALSE,0,6752.504854,6752.489129,12867.48612,0.434885271,0.18813771,0.18813771,1224.63489,1224.63489,209.376938,6,0.723408461,0.111731544,0.111731544,7.75E-02,7.75E-02,75.7591858,75.7591858,6,205.3303322,0.885530565,-0.509330312,128.4812205
016b946b-3a13-42f0-bf80-bddf14a4e8c6,FALSE,0,24677.80217,24677.79338,48630.23679,0.476131204,0.18290998,0.18290998,1049.69666,1049.69666,196.940674,5,0.708492339,0.108610727,0.108610727,7.53E-02,7.53E-02,72.1604996,72.1604996,5,378.0472682,-0.667614186,0.424920237,137.3664243
b04264b7-66ac-4e57-876c-fa0f81a4268c,FALSE,0,25156.31464,25156.31462,49531.7949,0.477941833,0.189924583,0.189924583,1213.11316,1213.11316,196.428375,6,0.728382349,0.112771221,0.112771221,7.82E-02,7.82E-02,77.0097198,77.0097198,6,380.6412638,-0.315490625,0.002659266,142.7444659
df736fcf-b8d8-4311-9233-a34a8b9e68f5,FALSE,0,7751.641208,7751.607069,14788.28789,0.439684077,0.188666388,0.188666388,1221.20325,1221.20325,207.850204,6,0.724902749,0.11204949,0.11204949,7.77E-02,7.77E-02,76.1252213,76.1252213,6,218.2913514,1.115523534,-0.886242433,136.6489148
e3271d1c-8f22-4bd9-a458-8cbd466b9c6a,FALSE,0,8500.050256,8500.059492,16229.4659,0.44298535,0.189006686,0.189006686,1219.00452,1219.00452,206.812729,6,0.725938737,0.112269662,0.112269662,7.79E-02,7.79E-02,76.3610687,76.3610687,6,227.4270445,1.938168217,0.140259605,142.0484305
23c6434f-8f41-45d2-ba9c-1464096b4d26,FALSE,0,26589.07171,26589.10143,52412.0007,0.479950399,0.189916193,0.189916193,1213.16675,1213.16675,195.863159,6,0.728403509,0.112775579,0.112775579,7.82E-02,7.82E-02,77.0037842,77.0037842,6,390.8903653,0.97417005,0.875396079,141.3388986
c93c31bc-cf59-4aec-b88f-f8a8fed6f7cf,FALSE,0,15203.34655,15203.33958,29784.26835,0.456491244,0.182056472,0.182056472,1054.6178,1054.6178,202.673569,5,0.70659101,0.108111173,0.108111173,7.50E-02,7.50E-02,71.6295319,71.6295319,5,302.4475866,-0.275386565,0.913319621,126.4931256
0cba7996-2fca-42dc-b28c-a1e8dbdc6cf5,FALSE,0,12277.06016,12277.05183,23945.49078,0.449597548,0.18188712,0.18188712,1055.59973,1055.59973,204.765442,5,0.706418812,0.108013205,0.108013205,7.49E-02,7.49E-02,71.5443268,71.5443268,5,273.615379,0.906645409,-0.263725541,124.9730082
2f68c6ed-68ea-4e23-812b-2df5fb9331d3,FALSE,0,20536.17577,20536.21274,40322.3844,0.469511803,0.182924613,0.182924613,1049.61279,1049.61279,198.836426,5,0.708844364,0.108630039,0.108630039,7.54E-02,7.54E-02,72.1962662,72.1962662,5,346.4109106,-1.358016082,-0.846935668,139.8581543
a7f7d868-2c20-4bcc-9f0c-2c269057e192,FALSE,0,11819.6374,11819.66064,23026.02645,0.448601342,0.181903601,0.181903601,1055.50415,1055.50415,205.071304,5,0.706580818,0.108032443,0.108032443,7.49E-02,7.49E-02,71.5621948,71.5621948,5,268.6703667,-1.475111842,-0.4896584,125.5318173
673fc62d-714b-4a4c-98e6-bc8e16f92379,FALSE,0,20604.27037,20604.31826,40617.51406,0.466295694,0.181095541,0.181095541,848.171082,848.171082,199.770691,4,0.708640635,0.107548095,0.107548095,7.46E-02,7.46E-02,71.4518509,71.4518509,4,349.464316,-1.6147976,-0.917806876,122.6445083
7975ee93-c0f9-4962-9553-3214de39d810,FALSE,0,16794.10525,16794.13238,32810.29269,0.462916974,0.182976261,0.182976261,1049.31641,1049.31641,200.761658,5,0.709323585,0.108665712,0.108665712,7.54E-02,7.54E-02,72.2623596,72.2623596,5,314.6509212,-1.534192982,-0.548244977,142.5817052
5220e34b-058f-4905-8651-8bb4fe6be605,FALSE,0,9658.785146,9658.795328,18561.68735,0.445983135,0.182673365,0.182673365,1051.0564,1051.0564,205.879517,5,0.709245741,0.108475506,0.108475506,7.53E-02,7.53E-02,72.1402054,72.1402054,5,242.0549464,0.570007588,0.498142312,140.6195054
fb2f4503-a517-4ece-a916-ef6cbf394de8,FALSE,0,9710.405665,9710.43201,18835.6228,0.442525434,0.181644425,0.181644425,1057.01013,1057.01013,206.95665,5,0.70606786,0.107870199,0.107870199,7.48E-02,7.48E-02,71.413208,71.413208,5,245.1842721,0.842821742,0.893516481,122.2662327
350b42e4-059f-4583-8486-a901419da0ee,FALSE,0,26653.37423,26653.39186,52613.54927,0.478650472,0.189585537,0.189585537,1215.28259,1215.28259,196.228592,6,0.727449298,0.112579733,0.112579733,7.81E-02,7.81E-02,76.7698822,76.7698822,6,392.4621261,-1.10789679,-0.498425463,134.0436792
e657fe36-e55a-426c-b0b4-be4ccf2f8636,FALSE,0,21546.2409,21546.19472,42468.87781,0.468719571,0.181379452,0.181379452,846.843445,846.843445,199.065765,4,0.709441543,0.107720152,0.107720152,7.47E-02,7.47E-02,71.6420593,71.6420593,4,356.305646,-1.897213319,0.749761444,126.4752927
6a59c68b-f7d7-4388-bbb3-b9b987d2a03c,FALSE,0,11277.02334,11276.98417,21836.24621,0.449474143,0.182516024,0.182516024,1051.9624,1051.9624,204.803284,5,0.708557725,0.10839586,0.10839586,7.52E-02,7.52E-02,72.0018845,72.0018845,5,261.2069893,1.327990117,-0.85889376,136.8380564
9270d2b6-c713-4432-b6a4-8d40f35ec3ca,FALSE,0,17742.28054,17742.29072,34864.13481,0.461612878,0.182112187,0.182112187,1054.29517,1054.29517,201.146759,5,0.706601918,0.108158045,0.108158045,7.50E-02,7.50E-02,71.6454849,71.6454849,5,325.2908483,-1.946504878,-0.161060532,126.1999569
51a69737-9c84-4321-a275-53213bcd65c0,FALSE,0,25444.69114,25444.70934,50254.01277,0.475521236,0.181677997,0.181677997,845.451843,845.451843,197.113861,4,0.709921479,0.107886754,0.107886754,7.48E-02,7.48E-02,71.8134766,71.8134766,4,384.9727551,1.15251833,0.456380132,127.7553027
4757ed05-fa5e-4dc3-848b-11331ae34098,FALSE,0,11848.85124,11848.86531,23077.62775,0.448827849,0.188515812,0.188515812,1222.17859,1222.17859,205.001678,6,0.724355996,0.111946501,0.111946501,7.77E-02,7.77E-02,76.0147095,76.0147095,6,268.8782474,0.736882131,0.541267471,126.321227
6d9b4be6-4d0f-415d-8f4e-ad410d5fc3ed,FALSE,0,19125.62342,19125.64105,37635.83069,0.464145484,0.188873619,0.188873619,1219.8634,1219.8634,200.400208,6,0.72545886,0.112171978,0.112171978,7.78E-02,7.78E-02,76.2670441,76.2670441,6,337.0566244,-1.92966749,-0.281463111,125.5850177
9bd41fa8-c0d4-4f83-88a0-891af09504ca,FALSE,0,7363.570025,7363.528397,14127.05755,0.436018351,0.239152834,0.239152834,1445.10095,1445.10095,209.01445,9,0.868337452,0.142045557,0.142045557,9.85E-02,9.85E-02,115.371933,115.371933,9,214.653772,-1.489488359,0.869371978,124.146631
087fdefa-ac77-45d6-8fd4-1f391a08d3c8,FALSE,0,7027.739012,7027.746243,13218.01609,0.439617845,0.189176291,0.189176291,1217.91162,1217.91162,207.87114,6,0.726397455,0.112337083,0.112337083,7.79E-02,7.79E-02,76.4944,76.4944,6,206.4997118,0.375610506,0.517313996,148.1489428
7127c5da-41bd-4a66-a9f8-d7ab285a121b,FALSE,0,14065.79704,14065.77523,27458.92501,0.455114239,0.269046456,0.269046456,1427.26294,1427.26294,203.087997,10,0.945696592,0.159786552,0.159786552,0.110851921,0.110851921,141.257065,141.257065,10,290.7824299,-1.509045676,0.448675343,132.0954524
7cd7f20a-8011-42b0-93d0-4187fef959cf,FALSE,0,13157.68049,13157.69346,25682.61235,0.45220636,0.188668504,0.188668504,1221.18945,1221.18945,203.968765,6,0.724800289,0.112037301,0.112037301,7.77E-02,7.77E-02,76.1223602,76.1223602,6,282.3442675,0.789300813,0.467571212,127.7304877
acb6d4dd-6175-4db1-83ec-9225d9ce0aae,FALSE,0,9058.139543,9058.13325,17258.79526,0.446103321,0.218601018,0.218601018,1405.29993,1405.29993,205.842285,8,0.811744511,0.129816711,0.129816711,9.01E-02,9.01E-02,98.6589508,98.6589508,8,233.3580556,0.182305687,-0.831911978,149.8455668
382b8893-850f-4628-b467-db6bf771a757,FALSE,0,6387.383568,6387.343701,12148.17189,0.433411155,0.216704294,0.216704294,1417.59998,1417.59998,209.850433,8,0.806427538,0.12872526,0.12872526,8.93E-02,8.93E-02,97.1507645,97.1507645,8,200.0569255,1.739620901,-0.673542259,127.2642275
c2feaba3-2523-439e-a7ea-a1aacee7f570,FALSE,0,13934.5496,13934.55945,27253.8031,0.45357082,0.181977108,0.181977108,1055.07776,1055.07776,203.554535,5,0.706519306,0.108071551,0.108071551,7.50E-02,7.50E-02,71.5872803,71.5872803,5,290.3778751,1.256987694,0.227686401,125.7044738
01bb4681-0bf1-4416-97ff-d31e0ccad0c7,FALSE,0,8318.410609,8318.411527,15810.00193,0.443445289,0.182984307,0.182984307,1049.27026,1049.27026,206.669006,5,0.710535944,0.10866145,0.10866145,7.54E-02,7.54E-02,72.3922272,72.3922272,5,224.3168045,0.576455016,0.044383203,147.1837412
7dbe9409-6a0e-49c0-af44-be007f3c9a9a,FALSE,0,16226.67412,16226.6732,31756.08743,0.460220888,0.182529002,0.182529002,1051.8877,1051.8877,201.559448,5,0.707894266,0.108380303,0.108380303,7.52E-02,7.52E-02,71.9522552,71.9522552,5,310.72228,-0.165668495,0.231078985,134.6397198
0e33ce2e-10da-4208-bc93-85924e055323,FALSE,0,8774.901869,8774.877272,16712.8777,0.444950137,0.183057815,0.183057815,1048.84888,1048.84888,206.20015,5,0.710713267,0.108723275,0.108723275,7.54E-02,7.54E-02,72.429924,72.429924,5,230.0624533,1.394243337,-0.514683664,148.0638032
b5b4d224-fb66-4a2d-bcf8-83e1a84b5df4,FALSE,0,18324.88764,18324.92561,36042.55413,0.462439572,0.18879202,0.18879202,1220.39062,1220.39062,200.902466,6,0.725173295,0.112113565,0.112113565,7.78E-02,7.78E-02,76.2094727,76.2094727,6,330.4876109,-1.237829166,-0.958030248,124.6430574
2a23feec-2590-4927-aad3-20222a3b6f99,FALSE,0,14821.49984,14821.46773,29042.97059,0.45515924,0.181902319,0.181902319,1055.5116,1055.5116,203.074432,5,0.706160963,0.108021215,0.108021215,7.49E-02,7.49E-02,71.5250092,71.5250092,5,299.2020028,-1.041062889,0.970938571,123.8740138
b749d4cb-7eb8-4288-9788-0bdc90a5475f,FALSE,0,20419.41091,20419.36514,40091.27417,0.469253977,0.182100534,0.182100534,843.490112,843.490112,198.911011,4,0.711833596,0.108146682,0.108146682,7.50E-02,7.50E-02,72.167511,72.167511,4,345.5175761,-1.72233668,0.820732319,139.6163032
56796450-f584-4df5-a4d8-6546eb053659,FALSE,0,10324.73043,10324.72506,19916.92851,0.44732134,0.182568714,0.182568714,1051.65881,1051.65881,205.465637,5,0.70886606,0.108425729,0.108425729,7.52E-02,7.52E-02,72.05439,72.05439,5,250.2352428,1.192978982,-0.130443778,138.3312066
d46137bb-b111-443d-bfbd-176043bf7e3a,FALSE,0,10254.70762,10254.71832,19809.3115,0.446499718,0.18882513,0.18882513,1220.17651,1220.17651,205.719559,6,0.725310326,0.112141594,0.112141594,7.78E-02,7.78E-02,76.2328339,76.2328339,6,249.8796388,1.215158452,0.255507598,135.0692842
07b656e2-5eee-4e1b-9100-cfbf409e794a,FALSE,0,19447.97617,19447.9792,38119.49205,0.46801169,0.189678609,0.189678609,1214.68628,1214.68628,199.271118,6,0.72774148,0.112639673,0.112639673,7.81E-02,7.81E-02,76.835701,76.835701,6,337.2597423,-1.247839086,-0.07574425,142.4044587
bd6f14f2-c97d-4cc7-8fdb-4d2c9df5849f,FALSE,0,15758.56814,15758.52841,30787.99373,0.45988281,0.182693914,0.182693914,1050.93811,1050.93811,201.659943,5,0.708580434,0.108504154,0.108504154,7.53E-02,7.53E-02,72.0729904,72.0729904,5,305.9931176,-1.858642115,0.6593795,137.8803562
f12c2549-26ee-4181-a600-03c17bc98b5c,FALSE,0,22234.57459,22234.59416,43613.49358,0.474369355,0.190124586,0.190124586,1211.83691,1211.83691,197.441727,6,0.729067862,0.112912074,0.112912074,7.83E-02,7.83E-02,77.1513138,77.1513138,6,358.1344706,-1.880982605,-0.320432375,149.5219577
5a138e14-7389-474c-b8a0-a5a99359d6cf,FALSE,0,14989.55101,14989.53763,29375.17688,0.455611482,0.18193239,0.18193239,1055.33704,1055.33704,202.938156,5,0.706217706,0.108035356,0.108035356,7.49E-02,7.49E-02,71.5444183,71.5444183,5,300.7320633,-0.824454291,0.517173088,124.3351343
4eb27133-1ec0-4cfa-aeac-5e973ae6cb04,FALSE,0,27448.76693,27448.79596,54173.42902,0.480493326,0.182347804,0.182347804,842.346313,842.346313,195.710938,4,0.711856067,0.108287841,0.108287841,7.51E-02,7.51E-02,72.2707062,72.2707062,4,397.4131793,1.47028039,0.575115926,137.2065431
603d549f-5a1e-44d4-b720-45d81bcb9131,FALSE,0,7726.847547,7726.840462,14828.36816,0.437730488,0.181811512,0.181811512,1056.03882,1056.03882,208.469055,5,0.707010925,0.107963376,0.107963376,7.49E-02,7.49E-02,71.5763092,71.5763092,5,219.2722892,-0.579856718,0.39996209,127.0664983
42e7bbef-fb4e-4299-ae27-55cae2340d3e,FALSE,0,21087.20542,21087.1852,41384.44836,0.471229089,0.182379276,0.182379276,842.200928,842.200928,198.341125,4,0.712587595,0.108304471,0.108304471,7.51E-02,7.51E-02,72.357666,72.357666,4,350.186848,-1.212040449,0.521326502,143.6432731
28f9d1a5-3c4d-4b3c-9fc8-b07d6241196c,FALSE,0,6996.009377,6996.022712,13343.08105,0.435935103,0.188232452,0.188232452,1224.01843,1224.01843,209.041031,6,0.723638415,0.11178226,0.11178226,7.75E-02,7.75E-02,75.8240051,75.8240051,6,208.6950056,-0.591570345,-0.736402074,129.7388634
37fb500e-f3d0-4a28-9a67-89c2d3a8cf58,FALSE,0,7771.555609,7771.516996,14925.29185,0.43769797,0.181766018,0.181766018,1056.3031,1056.3031,208.479385,5,0.706972539,0.107960604,0.107960604,7.49E-02,7.49E-02,71.542038,71.542038,5,219.994535,1.507081563,-0.749750705,126.2010802
8d05e8b4-100d-4175-bd5a-0104ac1f3a08,FALSE,0,9234.07346,9234.074437,17807.10543,0.442925127,0.217980772,0.217980772,1409.29858,1409.29858,206.831558,8,0.810320556,0.129453897,0.129453897,8.98E-02,8.98E-02,98.2053223,98.2053223,8,238.2321434,-1.100686154,-0.027842251,130.9781746
ae4f7028-2127-4b43-8bdd-dd07402c7f00,FALSE,0,17879.67061,17879.65298,35167.98761,0.461206776,0.181929573,0.181929573,1055.35339,1055.35339,201.266983,5,0.705942988,0.108033359,0.108033359,7.49E-02,7.49E-02,71.5159683,71.5159683,5,326.9570103,-0.678872036,0.837280912,122.7457671
6bff0c6d-2385-4849-95e8-62b2b2bb7136,FALSE,0,26909.99647,26910.00779,53102.19344,0.479537557,0.202368185,0.202368185,1328.27209,1328.27209,195.97908,7,0.766541362,0.120170973,0.120170973,8.34E-02,8.34E-02,86.3005066,86.3005066,7,393.8367711,1.060524023,0.30733222,136.574786
698e8557-5b39-4335-b900-c1771eb784c9,FALSE,0,10991.02096,10991.0108,21405.93242,0.445662512,0.188198581,0.188198581,1224.23877,1224.23877,205.978928,6,0.72341466,0.111754321,0.111754321,7.75E-02,7.75E-02,75.791214,75.791214,6,260.1662195,-0.609519779,0.543032253,121.0965571
c2018722-ebd5-4c13-b532-72034ef724fb,FALSE,0,7937.024613,7937.054069,15265.73274,0.437987491,0.181715548,0.181715548,1056.59644,1056.59644,208.387436,5,0.706776857,0.107936412,0.107936412,7.49E-02,7.49E-02,71.4998169,71.4998169,5,222.3713975,-1.859195506,-0.489624768,125.0989525
a1c4ba00-3580-41ae-b474-4967d8b65e21,FALSE,0,24954.54279,24954.48128,49099.11423,0.478131311,0.202610135,0.202610135,1326.68591,1326.68591,196.374908,7,0.767106891,0.120327294,0.120327294,8.35E-02,8.35E-02,86.4604111,86.4604111,7,378.786461,1.913614461,-0.943231843,145.4335248
ec329df9-b47c-4e16-85b1-b2af204c2c59,FALSE,0,21151.40445,21151.45546,41594.72137,0.469803858,0.181906208,0.181906208,844.391174,844.391174,198.752029,4,0.711130977,0.108030587,0.108030587,7.49E-02,7.49E-02,72.0205078,72.0205078,4,351.8820674,1.616612158,0.922558144,135.672889
857c3da1-cb17-4522-8bf0-4a5471c2e5fb,FALSE,0,7193.456414,7193.473122,13649.097,0.438370984,0.217514411,0.217514411,1412.32019,1412.32019,208.265762,8,0.808569431,0.129177228,0.129177228,8.96E-02,8.96E-02,97.7854156,97.7854156,8,210.2248891,-0.588197667,-0.928230686,138.9339443
adec9dae-fc5c-415d-abff-e435fa8fcb52,FALSE,0,15167.20128,15167.20151,29749.94415,0.455530483,0.200947016,0.200947016,1337.66602,1337.66602,202.96254,7,0.76180923,0.11931745,0.11931745,8.28E-02,8.28E-02,85.175827,85.175827,7,302.7266662,-0.021368038,0.282237168,121.9839033
dbcf27ac-c625-4ee4-9eb8-5603760553fa,FALSE,0,7345.877884,7345.881854,13945.17089,0.439023384,0.188784391,0.188784391,1220.43994,1220.43994,208.059097,6,0.725232005,0.112108633,0.112108633,7.78E-02,7.78E-02,76.2126389,76.2126389,6,212.2499152,0.125539714,0.698894205,139.7813805
50c6bbde-15c0-40fe-9543-8ae0bc99f82a,FALSE,0,21815.97518,21815.98965,43018.5812,0.468961834,0.18132402,0.18132402,847.102356,847.102356,198.995575,4,0.709182739,0.107676782,0.107676782,7.47E-02,7.47E-02,71.5997009,71.5997009,4,358.5633804,1.072371746,0.38916612,125.2842218
53d5ccab-d041-46a2-8b9a-b8e71c40cd52,FALSE,0,13896.40387,13896.36788,27193.85512,0.453106359,0.181869805,0.181869805,1055.70032,1055.70032,203.695358,5,0.706229627,0.108015366,0.108015366,7.49E-02,7.49E-02,71.512207,71.512207,5,290.264775,1.689831458,-0.624331617,123.772592
c85190df-02e2-4696-b55f-7e1ba8a53e73,FALSE,0,17338.48451,17338.48383,33907.96029,0.463838372,0.18294327,0.18294327,1049.50574,1049.50574,200.490448,5,0.709087908,0.108629234,0.108629234,7.54E-02,7.54E-02,72.2342529,72.2342529,5,319.5595083,0.00205251,-0.429391426,141.7299508
b0af735f-c33a-4fb3-9ce4-e1fe85627f96,FALSE,0,7149.493119,7149.479805,13732.45151,0.434529923,0.187758967,0.187758967,1227.10522,1227.10522,209.490891,6,0.722213268,0.111499332,0.111499332,7.74E-02,7.74E-02,75.4868774,75.4868774,6,212.1717787,0.545269818,-0.6796085,120.0752097
92c97bdd-9f1c-4e3d-9a3c-cf004320438b,FALSE,0,12196.09828,12196.11,23668.9934,0.451830253,0.18257232,0.18257232,1051.63806,1051.63806,204.083237,5,0.708586872,0.10842663,0.10842663,7.52E-02,7.52E-02,72.028389,72.028389,5,271.0546904,1.246330908,0.273099565,137.3640961
86cd3548-3dc6-4a89-b261-889e4692ead7,FALSE,0,7861.164544,7861.159269,14968.80863,0.440758222,0.182574928,0.182574928,1051.62305,1051.62305,207.511505,5,0.709444404,0.108425781,0.108425781,7.52E-02,7.52E-02,72.1167297,72.1167297,5,219.234457,-0.219464278,0.91487028,140.4351717
81dd7cbd-3586-4034-8bd4-2454f547d42b,FALSE,0,22051.65574,22051.64478,43513.74572,0.46881758,0.188857883,0.188857883,1219.96497,1219.96497,199.037369,6,0.725380003,0.112155847,0.112155847,7.78E-02,7.78E-02,76.2559433,76.2559433,6,360.7879243,-1.595429451,0.212614216,122.4245387
5aa45291-b62b-4a3d-ac86-950cedc0aa34,FALSE,0,7650.98196,7650.949671,14525.27587,0.440536564,0.188961104,0.188961104,1219.29858,1219.29858,207.581314,6,0.725762188,0.112220615,0.112220615,7.79E-02,7.79E-02,76.3355255,76.3355255,6,216.0604778,0.933134989,-0.994358248,142.6332113
3dce5c9c-1948-41a0-9fb8-1c243d76838a,FALSE,0,15091.06447,15091.06062,29484.8741,0.457847559,0.189109936,0.189109936,1218.33899,1218.33899,202.266983,6,0.726042449,0.112291418,0.112291418,7.79E-02,7.79E-02,76.4338455,76.4338455,6,300.2506858,-0.476921798,0.268480661,134.6617585
6c6a4c5e-7622-4a80-a598-24841aaa6149,FALSE,0,12184.05565,12184.05879,23669.47319,0.451314268,0.182433367,0.182433367,1052.43909,1052.43909,204.240494,5,0.708212674,0.108354807,0.108354807,7.52E-02,7.52E-02,71.9305115,71.9305115,5,271.2773352,-1.906735739,-0.050755322,134.8696155
d88de42c-eea8-476c-8563-d0eaac1bb5a3,FALSE,0,8763.011292,8763.061249,16918.16746,0.440415272,0.181755647,0.181755647,1056.36328,1056.36328,207.619522,5,0.706691623,0.107954726,0.107954726,7.49E-02,7.49E-02,71.5098877,71.5098877,5,233.1460749,1.622115009,0.90280009,125.013579
2ea5a172-608a-46d0-a82f-ce2652b7f30e,FALSE,0,20409.10131,20409.08392,40176.30998,0.467097809,0.189071909,0.189071909,1218.58398,1218.58398,199.536865,6,0.725986183,0.112279899,0.112279899,7.79E-02,7.79E-02,76.4069977,76.4069977,6,347.0551526,-1.318549334,0.410943619,128.5853152
529742fb-6a64-4c97-9257-8d7c0d6ebdb4,FALSE,0,11607.40973,11607.45002,22440.37072,0.451368414,0.189281404,0.189281404,1217.23523,1217.23523,204.223984,6,0.726637483,0.112413287,0.112413287,7.80E-02,7.80E-02,76.5549469,76.5549469,6,264.0409531,-1.428295734,-0.877380041,142.3444014
